"","Study_l","Group_l","Trial_l","Condition_l","HR_RR","HR_DET","HR_NRLINE","HR_maxL","HR_L","HR_ENTR","HR_LAM","HR_TT","Resp_RR","Resp_DET","Resp_NRLINE","Resp_maxL","Resp_L","Resp_ENTR","Resp_LAM","Resp_TT","typepairs"
"68","2",NA,NA,"TurnTaking","6.98989466043798","84.3813604366257","57937","64","4.49379498420698","2.07256345429683","91.1180756316683","5.4465022569209","3.65311481113789","82.9230881601052","53040","25","3.21069004524887","1.47278461510209","91.7152387213011","3.68470371891934","surrogate"
"69","2",NA,NA,"Synchronous","8.09143036304871","94.722430649659","30504","280","11.0910700236035","2.64338402971484","96.3656165656882","24.7157116185552","3.80034939975712","87.5876466237912","44567","47","4.19871205151794","1.94743848515304","95.2565506782374","5.46388873973044","surrogate"
"70","2",NA,NA,"TurnTaking","9.92741381735902","93.0203370027566","41130","222","9.91077072696329","2.84176279801947","94.7190426638918","18.0075488069414","3.73725394417751","86.7802660701111","49963","49","3.6491203490583","1.73680350521553","94.3673100264166","4.77495725054792","surrogate"
"71","2",NA,NA,"Synchronous","24.9277728857386","93.7879534189658","194272","29","5.31217571240323","2.17721160518287","94.3082367439079","5.40249057703921","3.63324516809238","80.456112177353","39431","37","4.16753315918947","1.94132585877888","93.3213544318671","5.72359017476428","surrogate"
"72","2",NA,NA,"TurnTaking","6.77248272110853","82.6623761084592","65165","28","3.79221974986572","1.81445284350369","90.894159912494","5.51152083079794","4.03467599585246","80.1441703591032","57258","31","3.17473540815257","1.46273288249262","92.0424134206291","3.73730755460079","surrogate"
"73","2",NA,NA,"Synchronous","14.0883933468367","97.425589734519","50396","309","12.022382728788","2.50708417621689","98.7555677048996","26.5762689861093","4.27058575956736","83.9938852951345","54082","30","3.72859731518805","1.77087962058416","92.7331647763009","5.3758723106271","surrogate"
"74","2",NA,NA,"TurnTaking","13.4837992198362","97.208174703714","53870","370","10.7403935400037","3.0060082466242","98.6955688992981","18.1987670002169","3.62237645555808","89.324631574812","44189","47","4.11636380094594","1.9254026293637","96.8890722216493","7.67443307791046","surrogate"
"75","2",NA,NA,"Synchronous","15.3332392430703","89.7835529815023","137404","49","4.42265872900353","2.04317578563793","91.2163879203357","4.69733097980736","3.73067223609619","81.9339611395876","51032","22","3.36722056748707","1.6016032670147","93.6535939921326","5.70575761096909","surrogate"
"76","2",NA,NA,"TurnTaking","10.6493564747052","92.2894631597757","80708","226","5.37540268622689","2.26749969996989","93.2450370572068","5.79993384055574","3.05533562175173","76.6051467163484","46596","19","2.82378315735256","1.23618930343077","91.0031439217513","3.51299051557513","surrogate"
"77","2",NA,NA,"Synchronous","16.8726797896154","97.9281519453701","61153","309","11.9268555917126","2.41428745620612","99.4712631949237","30.4115594597923","3.5161619178457","79.7071828235508","48502","22","3.24840212774731","1.53217124988332","89.3304867807311","3.69606899150165","surrogate"
